student_id,skill,exercise_id,correct,hint_count,attempt_count,response_time,time_interval
179753,Complementary and Supplementary Angles,88902,1,0,1,50,0
179755,Addition and Subtraction Fractions,86311,1,0,1,76,0
179755,Addition and Subtraction Fractions,86724,1,0,1,212,0
179755,Volume Rectangular Prism,126916,1,0,1,258,0
179755,Surface Area Rectangular Prism,127474,1,0,1,132,0
179755,Volume Rectangular Prism,131497,0,2,2,105,0
179756,Addition and Subtraction Fractions,86537,1,0,1,124,0
179756,Calculations with Similar Figures,95001,0,4,1,74,0
179758,Division Fractions,87081,1,0,1,196,0
179759,Percent Increase or Decrease,365531,0,0,1,104,0
179760,Absolute Value,523504,1,0,1,43,0
179763,Addition and Subtraction Integers,523910,1,0,1,122,0
179763,Calculations with Similar Figures,86488,1,0,1,52,0
179766,Complementary and Supplementary Angles,619255,1,0,1,33,0
179767,Addition and Subtraction Integers,523564,0,1,4,119,0
179767,Commutative Property,523709,0,0,2,127,0
179770,Multiplication and Division Positive Decimals,335484,1,0,1,65,0
179771,Area Rectangle,525290,1,0,1,126,0
179772,Pythagorean Theorem,526440,1,0,1,120,0
179777,Conversion of Fraction Decimals Percents,524507,1,0,1,80,0
179782,Ordering Positive Decimals,52966,1,0,1,13,0
179787,Proportion,188344,0,0,1,33,0
179797,Addition and Subtraction Integers,345038,1,0,1,10,0
179816,Multiplication and Division Integers,54289,0,0,1,127,0
179816,Finding y-intercept from Linear Equation,137228,0,3,3,147,0
179816,Finding y-intercept from Linear Equation,137292,0,3,2,44,0
179819,Addition and Subtraction Integers,189239,1,0,1,58,0
179844,Ordering Fractions,97920,1,0,1,67,0
179844,Counting Methods,230646,1,0,1,60,0
179844,Probability of Two Distinct Events,93735,1,0,1,85,0
179845,Addition and Subtraction Integers,53838,1,0,1,89,0
179845,Recognize Linear Pattern,122284,1,0,1,4,0
179846,Area Irregular Figure,170891,0,0,1,162,0
179846,Distributive Property,161757,0,0,2,40,0
179849,Addition and Subtraction Integers,89741,1,0,1,62,0
179849,Addition and Subtraction Integers,89722,1,0,1,79,0
179850,Perimeter of a Polygon,171699,1,0,1,40,0
179850,Circumference ,89471,1,0,1,64,0
179850,Equation Solving Two or Fewer Steps,88318,1,0,1,91,0
179851,Addition and Subtraction Fractions,86631,1,0,1,170,0
179851,Addition and Subtraction Fractions,86722,1,0,1,160,0
179851,Distributive Property,161708,1,0,1,82,0
179852,Conversion of Fraction Decimals Percents,562234,0,0,1,104,0
179852,Making a Table from an Equation,232220,1,0,1,42,0
179852,Percent Increase or Decrease,365516,0,0,1,89,0
179855,Conversion of Fraction Decimals Percents,84970,1,0,1,61,0
179855,Equation Solving Two or Fewer Steps,94684,1,0,1,46,0
179856,Pattern Finding ,172873,1,0,1,534,0
179856,Multiplication Fractions,86862,0,0,1,71,0
179856,Circumference ,89566,1,0,1,62,0
179856,Counting Methods,93641,1,0,1,54,0
179856,Proportion,87334,1,0,1,31,0
179857,Finding Percents,85215,0,3,2,47,0
179857,Surface Area Cylinder,126320,1,0,1,77,0
179859,Percent Increase or Decrease,365481,1,0,1,65,0
179859,Scale Factor,86285,0,4,3,160,0
179860,Multiplication Fractions,86876,1,0,1,51,0
179860,Pattern Finding ,172886,0,3,2,27,0
179860,Multiplication and Division Positive Decimals,335463,0,4,2,170,0
179860,Proportion,86591,1,0,1,73,0
179860,Equation Solving Two or Fewer Steps,122089,1,0,1,58,0
179861,Equation Solving Two or Fewer Steps,87713,1,0,1,59,0
179863,Making a Table from an Equation,232336,1,0,1,216,0
179863,Simplifying Expressions positive exponents,152896,0,4,6,317,0
179864,Making a Table from an Equation,232242,0,2,2,2557,0
179869,Pattern Finding ,172832,0,3,2,165,0
179869,Conversion of Fraction Decimals Percents,334847,1,0,1,106,0
179869,Volume Prism,128094,1,0,1,208,0
179877,Greatest Common Factor,121940,1,0,1,76,0
179878,Finding Slope from Ordered Pairs,148910,0,0,2,122,0
179882,Simplifying Expressions positive exponents,152935,0,0,3,434,0
179885,Scale Factor,86306,1,0,1,78,0
179887,Conversion of Fraction Decimals Percents,84965,1,0,1,144,0
179887,Volume Rectangular Prism,126935,1,0,1,77,0
179887,Volume Prism,128022,1,0,1,47,0
179887,Exponents,188615,1,0,1,44,0
179887,Volume Prism,128038,1,0,1,49,0
179928,Conversion of Fraction Decimals Percents,562231,1,0,1,104,0
179929,Equation Solving More Than Two Steps,163550,0,0,1,112,0
179929,Equation Solving More Than Two Steps,163501,1,0,1,88,0
179930,Addition and Subtraction Fractions,86651,0,0,1,92,0
179931,Pattern Finding ,172842,1,0,1,53,0
179931,Recognize Linear Pattern,122294,1,0,1,82,0
179931,Calculations with Similar Figures,95009,1,0,1,115,0
179932,Pattern Finding ,172841,1,0,1,99,0
179932,Surface Area Rectangular Prism,127481,1,0,1,126,0
179936,Percent Increase or Decrease,365531,1,0,1,126,0
179940,Multiplication Fractions,86904,1,0,1,71,0
179940,Unit Rate,87152,1,0,1,116,0
179940,Circumference ,89550,1,0,1,57,0
179940,Distributive Property,161717,1,0,1,574,0
179942,Pattern Finding ,172867,1,0,1,87,0
179943,Conversion of Fraction Decimals Percents,562238,1,0,1,108,0
179943,Percent Of,85675,1,0,1,62,0
179944,Percent Of,335287,1,0,1,136,0
179945,Order of Operations All,51080,0,0,1,220,0
179945,Ordering Integers,66658,1,0,1,38,0
179945,Equation Solving More Than Two Steps,163460,0,3,2,118,0
179945,Equation Solving More Than Two Steps,163548,0,3,1,115,0
179945,Scatter Plot,93303,0,2,2,105,0
179946,Multiplication and Division Integers,189309,1,0,1,75,0
179946,Surface Area Rectangular Prism,127600,1,0,1,54,0
179947,Addition and Subtraction Fractions,53796,0,0,1,90,0
179947,Proportion,86994,1,0,1,133,0
179948,Perimeter of a Polygon,171657,1,0,1,63,0
179948,Area Irregular Figure,171112,0,3,1,17,0
179950,Write Linear Equation from Situation,49693,1,0,1,61,0
179951,Addition and Subtraction Fractions,86757,1,0,1,103,0
179951,Conversion of Fraction Decimals Percents,398066,1,0,1,8,0
179951,Addition and Subtraction Fractions,86764,1,0,1,77,0
179953,Conversion of Fraction Decimals Percents,334873,1,0,1,22,0
179953,Calculations with Similar Figures,94982,1,0,1,57,0
179954,Conversion of Fraction Decimals Percents,334762,0,4,2,1659,0
179954,Calculations with Similar Figures,86482,1,0,1,38,0
179978,Addition and Subtraction Integers,53836,0,0,3,56,0
179986,Pattern Finding ,4067,0,0,0,168,0
179993,Addition and Subtraction Fractions,418781,1,0,1,18,0
180029,Addition and Subtraction Fractions,86608,0,4,2,72,0
180029,Multiplication and Division Positive Decimals,335413,1,0,1,149,0
180029,Unit Conversion Within a System,123480,1,0,1,40,0
180039,Commutative Property,523708,0,1,2,70,0
180039,Prime Number,88062,1,0,1,22,0
180040,Properties and Classification Polygons with 5 or more sides,619375,1,0,1,108,0
180040,Conversion of Fraction Decimals Percents,85894,1,0,1,27,0
180041,Addition and Subtraction Integers,523565,1,0,1,46,0
180043,Properties and Classification Quadrilaterals,619305,1,0,1,150,0
180044,Finding Percents,405881,0,3,2,60,0
180045,Prime Factor,525866,1,0,1,47,0
180048,Writine Expression from Diagrams,523349,0,1,4,462,0
180048,Equation Solving Two or Fewer Steps,523855,1,0,1,75,0
180048,Ordering Fractions,524852,0,0,5,95,0
180048,Area Rectangle,525290,1,0,1,83,0
180048,Pythagorean Theorem,526318,0,1,1,33,0
180049,Ordering Real Numbers,525200,0,1,2,233,0
180050,Equivalent Fractions,524493,1,0,1,37,0
180051,Addition and Subtraction Integers,523554,0,0,2,33,0
180051,Properties and Classification Polygons with 5 or more sides,619371,1,0,1,30,0
180051,Stem and Leaf Plot,630202,1,0,1,152,0
180052,Square Root,526086,1,0,1,11,0
180055,Properties and Classification Polygons with 5 or more sides,619356,0,1,1,231,0
180076,Surface Area Rectangular Prism,449316,0,1,1,23,0
180099,Divisibility Rules,87566,0,0,2,128,0
180103,Ordering Fractions,66313,1,0,1,111,0
180107,Proportion,188344,1,0,1,55,0
180268,Solving Systems of Linear Equations by Graphing,128427,1,0,1,64,0
180289,Addition and Subtraction Fractions,419665,1,0,1,56,0
180289,Addition and Subtraction Fractions,419432,1,0,1,88,0
180298,Median,257293,0,0,4,334,0
180298,Complementary and Supplementary Angles,88906,1,0,1,76,0
180333,Unit Rate,9660,1,0,1,68,0
180352,Addition and Subtraction Fractions,417523,0,0,10,338,0
180353,Box and Whisker,289544,1,0,1,37,0
180381,Distributive Property,187242,0,0,2,62,0
180399,Addition and Subtraction Fractions,418508,0,3,2,78,0
180403,Pythagorean Theorem,76854,0,2,1,123,0
180427,Pattern Finding ,172849,1,0,1,58,0
180439,Ordering Positive Decimals,37643,1,0,1,64,0
180469,Addition and Subtraction Fractions,58822,1,0,1,66,0
180469,Division Fractions,87056,1,0,1,96,0
180477,Simplifying Expressions positive exponents,148983,1,0,1,27,0
180487,Least Common Multiple,86152,1,0,1,71,0
180499,Multiplication Whole Numbers,341699,0,1,2,203,0
180503,Conversion of Fraction Decimals Percents,662471,1,0,1,226,0
180504,Simplifying Expressions positive exponents,149253,1,0,1,74,0
180513,Ordering Integers,66666,1,0,1,19,0
180518,Addition and Subtraction Integers,189212,1,0,1,24,0
180524,Distributive Property,161765,0,1,2,725,0
180552,Ordering Positive Decimals,37644,1,0,1,22,0
180632,Least Common Multiple,86161,1,0,1,42,0
180655,Equation Solving Two or Fewer Steps,685443,0,0,1,31,0
180675,Write Linear Equation from Ordered Pairs,55034,1,0,1,362,0
180689,Pattern Finding ,172862,1,0,1,88,0
180692,"Order of Operations +,-,/,* () positive reals",403844,1,0,1,37,0
180697,Multiplication and Division Integers,94832,1,0,1,57,0
180701,Distributive Property,187110,1,0,1,35,0
180702,Substitution,129198,1,0,1,46,0
180711,Addition and Subtraction Integers,89727,1,0,1,60,0
180722,Multiplication Fractions,86839,0,3,2,146,0
180722,Pattern Finding ,172828,1,0,1,59,0
180759,Divisibility Rules,87464,0,0,2,102,0
180759,Nets of 3D Figures,75294,1,0,1,27,0
180782,Proportion,210631,0,3,2,232,0
180835,Nets of 3D Figures,75293,1,0,1,32,0
180838,Surface Area Rectangular Prism,126575,0,3,3,89,0
180857,Addition and Subtraction Integers,89733,1,0,1,64,0
180923,Scientific Notation,188889,1,0,1,98,0
180931,Addition and Subtraction Integers,89753,1,0,1,66,0
180934,Divisibility Rules,87538,1,0,1,24,0
180943,Area Triangle,169884,0,0,1,97,0
180958,Equation Solving Two or Fewer Steps,88090,1,0,1,28,0
180962,Solving Systems of Linear Equations,200869,0,3,2,331,0
180976,Multiplication Fractions,86906,1,0,1,52,0
180976,Division Fractions,87080,1,0,1,117,0
180976,Histogram as Table or Graph,93064,1,0,1,73,0
180994,Finding Percents,12347,1,0,1,134,0
180994,Least Common Multiple,246882,1,0,1,111,0
180999,Unit Conversion Standard to Metric,125237,1,0,1,59,0
181005,Exponents,88216,0,3,1,147,0
181005,Division Fractions,87058,0,0,1,81,0
181020,Surface Area Rectangular Prism,449314,1,0,1,37,0
181046,Distributive Property,161791,1,0,1,44,0
181058,Multiplication and Division Integers,54461,0,4,1,94,0
181071,Multiplication and Division Positive Decimals,335444,0,0,2,156,0
181079,Multiplication and Division Positive Decimals,335450,1,0,1,17,0
181127,Least Common Multiple,86170,1,0,1,90,0
181145,Ordering Fractions,528820,1,0,1,113,0
181148,Equation Solving Two or Fewer Steps,525778,1,0,1,232,0
181153,Multiplication Fractions,599963,1,0,1,43,0
181155,Scientific Notation,528224,0,1,1,41,0
181161,Polynomial Factors,160167,1,0,1,42,0
181168,Addition and Subtraction Positive Decimals,523243,0,1,4,132,0
181168,Absolute Value,523812,1,0,1,53,0
181181,Exponents,527927,1,0,1,11,0
181182,Polynomial Factors,160306,1,0,1,48,0
181183,Multiplication and Division Positive Decimals,523401,1,0,1,81,0
181184,Order of Operations All,524437,0,1,2,175,0
181188,Range,524146,0,1,2,63,0
181189,Multiplication and Division Integers,561568,1,0,1,134,0
181190,Scientific Notation,528223,0,0,3,92,0
181196,Order of Operations All,527944,1,0,1,41,0
181196,Multiplication Fractions,599960,1,0,1,90,0
181197,Multiplication and Division Positive Decimals,523391,1,0,1,47,0
181197,Substitution,524934,1,0,1,79,0
181211,Probability of a Single Event,73405,1,0,1,37,0
181217,Multiplication and Division Integers,94843,1,0,1,104,0
181220,Absolute Value,338843,1,0,1,6,0
181220,Finding Slope From Equation,129504,0,3,1,62,0
181222,Order of Operations All,51109,1,0,1,25,0
181222,Proportion,86996,1,0,1,25,0
181225,Proportion,86618,1,0,1,59,0
181227,Conversion of Fraction Decimals Percents,85970,1,0,1,56,0
181228,Absolute Value,338857,1,0,1,28,0
181258,Addition and Subtraction Integers,89702,1,0,1,23,0
181261,Order of Operations All,51020,1,0,1,117,0
181266,Mean,91549,0,1,5,896,0
181266,Finding Slope From Equation,129523,1,0,1,19,0
181266,Multiplication Fractions,86773,1,0,1,47,0
181299,Pattern Finding ,233,1,0,1,20,0
181300,Number Line,178,0,0,2,87,0
181354,Volume Rectangular Prism,127780,1,0,1,30,0
181373,Equation Solving Two or Fewer Steps,88345,1,0,1,63,0
181380,Multiplication and Division Positive Decimals,88594,1,0,1,87,0
181380,Circumference ,89517,1,0,1,170,0
181465,Ordering Positive Decimals,52888,0,0,2,78,0
181501,Point Plotting,3154,1,0,1,21,0
181506,Box and Whisker,289556,1,0,1,65,0
181507,Finding Slope From Equation,129536,0,3,4,23,0
181528,Polynomial Factors,160263,1,0,1,100,0
181537,Addition and Subtraction Integers,189175,1,0,1,33,0
181542,Write Linear Equation from Ordered Pairs,55013,1,0,1,102,0
181543,Finding y-intercept from Linear Equation,137321,1,0,1,65,0
181544,Multiplication Fractions,86783,1,0,1,39,0
181544,Equation Solving Two or Fewer Steps,88326,1,0,1,57,0
181545,Conversion of Fraction Decimals Percents,85899,0,3,2,120,0
181553,Equation Solving More Than Two Steps,163514,1,0,1,73,0
181557,Finding Slope From Equation,129606,1,0,1,38,0
181557,Median,257166,1,0,1,92,0
181570,Multiplication Fractions,525209,0,1,2,44,0
181570,Solving for a variable,525457,0,0,3,95,0
181570,Proportion,593710,1,0,1,27,0
181576,Ordering Positive Decimals,85707,1,0,1,62,0
181576,Ordering Integers,66579,0,0,1,21,0
181578,Multiplication and Division Positive Decimals,335468,0,4,6,78,0
181579,Divisibility Rules,87544,1,0,1,145,0
181579,Area Triangle,172554,0,0,3,178,0
181581,Rounding,88433,1,0,1,35,0
181583,Prime Number,91468,0,4,2,90,0
181585,Ordering Positive Decimals,85705,1,0,1,76,0
181585,Area Triangle,89275,0,0,1,45,0
181590,Rounding,88416,1,0,1,52,0
181601,Divisibility Rules,87513,0,2,5,510,0
181615,Equation Solving Two or Fewer Steps,88113,1,0,1,64,0
181622,Making a Table from an Equation,232313,1,0,1,12,0
181622,Finding y-intercept from Linear Equation,137241,0,3,1,378,0
181624,Finding Slope from Ordered Pairs,148912,0,3,1,214,0
181639,Division Fractions,87107,1,0,1,44,0
181640,Equation Solving Two or Fewer Steps,88347,1,0,1,41,0
181646,Multiplication Fractions,86878,1,0,1,63,0
181646,Addition and Subtraction Integers,89870,1,0,1,25,0
181648,Pythagorean Theorem,80019,0,5,2,61,0
181651,Order of Operations All,51036,0,0,1,137,0
181652,Exponents,403767,1,0,1,89,0
181653,Multiplication Fractions,86860,1,0,1,117,0
181653,Addition and Subtraction Fractions,417671,0,3,1,17,0
181655,Ordering Positive Decimals,85734,1,0,1,15,0
181656,Finding Slope From Equation,129602,1,0,1,67,0
181657,Write Linear Equation from Ordered Pairs,55031,1,0,1,68,0
181658,Write Linear Equation from Slope and y-intercept,201700,1,0,1,62,0
181669,Order of Operations All,51050,1,0,1,28,0
181669,Equation Solving More Than Two Steps,163557,0,3,2,342,0
181669,Mean,248228,1,0,1,208,0
181673,Divisibility Rules,87455,0,2,4,110,0
181707,Addition and Subtraction Integers,89935,1,0,1,30,0
181709,Equation Solving Two or Fewer Steps,88355,1,0,1,134,0
181709,Box and Whisker,289539,0,2,2,390,0
181709,Scientific Notation,188850,0,0,1,31,0
181715,Complementary and Supplementary Angles,89033,1,0,1,60,0
181722,Least Common Multiple,86156,1,0,1,58,0
181722,Rounding,88474,1,0,1,36,0
181738,Area Rectangle,169715,1,0,1,170,0
181740,Equation Solving Two or Fewer Steps,88129,0,3,3,70,0
181741,Addition Whole Numbers,341937,1,0,1,214,0
181743,Congruence,88952,1,0,1,201,0
181751,Addition and Subtraction Integers,89883,1,0,1,53,0
181751,Divisibility Rules,121818,1,0,1,35,0
181751,Area Circle,170762,1,0,1,115,0
181764,Addition and Subtraction Fractions,86444,1,0,1,110,0
181792,Ordering Positive Decimals,52900,1,0,1,43,0
181813,Addition and Subtraction Fractions,417881,1,0,1,36,0
181816,Nets of 3D Figures,115226,1,0,1,28,0
181822,Effect of Changing Dimensions of a Shape Prportionally,114760,0,0,2,27,0
181826,Prime Factor,421008,0,0,2,196,0
181835,Nets of 3D Figures,115226,1,0,1,35,0
181837,Addition and Subtraction Positive Decimals,335303,0,2,7,312,0
181846,Addition and Subtraction Fractions,418798,1,0,1,83,0
181846,Addition and Subtraction Integers,30332,1,0,1,34,0
181848,Ordering Positive Decimals,66489,0,4,3,78,0
181851,Ordering Positive Decimals,66376,1,0,1,82,0
181866,Division Fractions,87034,1,0,1,83,0
181868,Ordering Positive Decimals,85704,0,1,4,182,0
181868,Order of Operations All,51075,1,0,1,66,0
181868,Order of Operations All,51120,0,0,1,140,0
181872,Addition and Subtraction Fractions,418341,1,0,1,266,0
181878,Pythagorean Theorem,81201,0,0,2,146,0
181879,Distributive Property,161726,0,3,2,108,0
181883,Order of Operations All,51024,1,0,1,257,0
181885,Table,526574,0,1,1,76,0
181886,Writine Expression from Diagrams,523350,0,0,3,498,0
181886,Estimation,523756,0,0,3,341,0
181886,Nets of 3D Figures,622202,1,0,1,45,0
181891,Interpreting Coordinate Graphs ,600864,1,0,1,52,0
181898,Ordering Positive Decimals,85697,1,0,1,50,0
181898,Interpreting Coordinate Graphs ,600808,0,2,2,98,0
181902,Line Plot,561099,1,0,1,66,0
181902,Rounding,408867,1,0,1,55,0
181917,Square Root,894,1,0,1,17,0
181928,Effect of Changing Dimensions of a Shape Prportionally,114757,0,0,1,2399,0
